INFO:root:Starting generation: 0
INFO:root:Starting generation: 1
INFO:root:partial fitness = 0.323491
INFO:root:partial fitness = 0.126699
INFO:root:partial fitness = 0.268246
INFO:root:partial fitness = 0.240130
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.268246
INFO:root:Starting generation: 11
INFO:root:partial fitness = 0.102963
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.240130
INFO:root:partial fitness = 0.126699
INFO:root:partial fitness = 0.112125
INFO:root:partial fitness = 0.112125
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.133192
INFO:root:partial fitness = 0.225188
INFO:root:partial fitness = 0.126699
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.122935
INFO:root:partial fitness = 0.112354
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.133192
INFO:root:partial fitness = 0.133192
INFO:root:Starting generation: 12
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.126271
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.133192
INFO:root:partial fitness = 0.088978
INFO:root:partial fitness = 0.112125
INFO:root:partial fitness = 0.112125
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.112125
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.113796
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.126699
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.076209
INFO:root:Starting generation: 13
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.089868
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.089868
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.112125
INFO:root:partial fitness = 0.102963
INFO:root:partial fitness = 0.089868
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.141328
INFO:root:partial fitness = 0.111454
INFO:root:partial fitness = 0.118052
INFO:root:Starting generation: 14
INFO:root:partial fitness = 0.067857
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.089163
INFO:root:partial fitness = 0.089868
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.113992
INFO:root:partial fitness = 0.087963
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.076209
INFO:root:Starting generation: 15
INFO:root:partial fitness = 0.064129
INFO:root:partial fitness = 0.086960
INFO:root:partial fitness = 0.075176
INFO:root:partial fitness = 0.111788
INFO:root:partial fitness = 0.075176
INFO:root:partial fitness = 0.076209
INFO:root:Starting generation: 16
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.061286
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.094368
INFO:root:partial fitness = 0.065675
INFO:root:Starting generation: 17
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.075427
INFO:root:partial fitness = 0.051244
INFO:root:partial fitness = 0.056192
INFO:root:partial fitness = 0.094368
INFO:root:partial fitness = 0.076209
INFO:root:partial fitness = 0.076209
INFO:root:Starting generation: 18
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.056192
INFO:root:partial fitness = 0.056192
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.060301
INFO:root:partial fitness = 0.060301
INFO:root:partial fitness = 0.056192
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.067857
INFO:root:partial fitness = 0.061286
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.054954
INFO:root:partial fitness = 0.055973
INFO:root:Starting generation: 19
INFO:root:partial fitness = 0.030735
INFO:root:partial fitness = 0.054954
INFO:root:partial fitness = 0.054954
INFO:root:partial fitness = 0.068954
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.054954
INFO:root:partial fitness = 0.054954
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.056192
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.055973
INFO:root:partial fitness = 0.030735
INFO:root:partial fitness = 0.056192
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.039151
INFO:root:Starting generation: 20
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.054954
INFO:root:partial fitness = 0.034945
INFO:root:partial fitness = 0.045722
INFO:root:partial fitness = 0.051244
INFO:root:Starting generation: 21
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.042874
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.044811
INFO:root:partial fitness = 0.045722
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:Starting generation: 22
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.045722
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.036168
INFO:root:partial fitness = 0.034886
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.036168
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.039151
INFO:root:partial fitness = 0.039151
INFO:root:Starting generation: 23
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:Starting generation: 24
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026595
INFO:root:partial fitness = 0.026469
INFO:root:Starting generation: 25
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.026595
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.030714
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.029713
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.027742
INFO:root:Starting generation: 26
INFO:root:partial fitness = 0.022227
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.030414
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.027742
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:Starting generation: 27
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.023540
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023540
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.027742
INFO:root:Starting generation: 28
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.025028
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.033751
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.021562
INFO:root:Starting generation: 29
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.033751
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023540
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.023650
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023650
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.023803
INFO:root:Starting generation: 30
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.040858
INFO:root:partial fitness = 0.023803
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.026469
INFO:root:partial fitness = 0.021562
INFO:root:Starting generation: 31
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.023540
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021778
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.023540
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:Starting generation: 32
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.023650
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.023322
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:Starting generation: 33
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.023322
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.023540
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.021562
INFO:root:Starting generation: 34
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:Starting generation: 35
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:Starting generation: 36
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.022517
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:Starting generation: 37
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.021562
INFO:root:partial fitness = 0.022925
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018332
INFO:root:Starting generation: 38
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.021524
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:Starting generation: 39
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.020256
INFO:root:partial fitness = 0.018684
INFO:root:Starting generation: 40
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:Starting generation: 41
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.017561
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:Starting generation: 42
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.017952
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.018144
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:Starting generation: 43
INFO:root:partial fitness = 0.012269
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:Starting generation: 44
INFO:root:partial fitness = 0.012205
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012369
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012205
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:Starting generation: 45
INFO:root:partial fitness = 0.011668
INFO:root:partial fitness = 0.018394
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.018394
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.011668
INFO:root:partial fitness = 0.012205
INFO:root:partial fitness = 0.012205
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.012405
INFO:root:Starting generation: 46
INFO:root:partial fitness = 0.011668
INFO:root:partial fitness = 0.012205
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.012269
INFO:root:partial fitness = 0.011668
INFO:root:partial fitness = 0.012212
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012658
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.012205
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.012405
INFO:root:partial fitness = 0.011996
INFO:root:Starting generation: 47
INFO:root:partial fitness = 0.011561
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011561
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011668
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011996
INFO:root:partial fitness = 0.011996
