INFO:root:Starting generation: 0
INFO:root:Starting generation: 1
INFO:root:partial fitness = 0.289797
INFO:root:partial fitness = 0.293309
INFO:root:partial fitness = 0.293309
INFO:root:Starting generation: 31
INFO:root:partial fitness = 0.252875
INFO:root:partial fitness = 0.289797
INFO:root:partial fitness = 0.285655
INFO:root:partial fitness = 0.289369
INFO:root:partial fitness = 0.284529
INFO:root:partial fitness = 0.284265
INFO:root:partial fitness = 0.293309
INFO:root:partial fitness = 0.284265
INFO:root:Starting generation: 32
INFO:root:partial fitness = 0.210581
INFO:root:partial fitness = 0.289369
INFO:root:partial fitness = 0.282203
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.278283
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.278283
INFO:root:Starting generation: 33
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.257422
INFO:root:partial fitness = 0.295900
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.278283
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.278283
INFO:root:partial fitness = 0.285655
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.282575
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.287101
INFO:root:Starting generation: 34
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.245363
INFO:root:partial fitness = 0.251381
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.245363
INFO:root:partial fitness = 0.257422
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.282575
INFO:root:partial fitness = 0.278283
INFO:root:partial fitness = 0.257422
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.295900
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:Starting generation: 35
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.245363
INFO:root:Starting generation: 36
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:Starting generation: 37
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.201875
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.201875
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.223311
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.222426
INFO:root:partial fitness = 0.201875
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.245363
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.216019
INFO:root:Starting generation: 38
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.244424
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.223311
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.203240
INFO:root:Starting generation: 39
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.203240
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.203240
INFO:root:partial fitness = 0.195404
INFO:root:partial fitness = 0.201839
INFO:root:partial fitness = 0.209597
INFO:root:partial fitness = 0.209597
INFO:root:partial fitness = 0.179288
INFO:root:Starting generation: 40
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.208711
INFO:root:partial fitness = 0.208711
INFO:root:partial fitness = 0.194747
INFO:root:partial fitness = 0.201839
INFO:root:partial fitness = 0.201839
INFO:root:partial fitness = 0.208711
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.185820
INFO:root:partial fitness = 0.208711
INFO:root:Starting generation: 41
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.183338
INFO:root:partial fitness = 0.194747
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.185820
INFO:root:partial fitness = 0.208711
INFO:root:partial fitness = 0.180062
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.183338
INFO:root:partial fitness = 0.194747
INFO:root:partial fitness = 0.205721
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.187811
INFO:root:partial fitness = 0.185820
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.201839
INFO:root:partial fitness = 0.210587
INFO:root:partial fitness = 0.179288
INFO:root:Starting generation: 42
INFO:root:partial fitness = 0.141188
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.194747
INFO:root:partial fitness = 0.141188
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.201839
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.180231
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:Starting generation: 43
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.183338
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.187177
INFO:root:partial fitness = 0.179041
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.194747
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.183338
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.183071
INFO:root:Starting generation: 44
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.183338
INFO:root:partial fitness = 0.173854
INFO:root:Starting generation: 45
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179590
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.140522
INFO:root:Starting generation: 46
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.183152
INFO:root:partial fitness = 0.179590
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:Starting generation: 47
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.166198
INFO:root:partial fitness = 0.166198
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.166198
INFO:root:partial fitness = 0.173854
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.179288
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.170752
INFO:root:partial fitness = 0.143071
INFO:root:partial fitness = 0.133141
INFO:root:Starting generation: 48
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.170752
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.178732
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.143071
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.133141
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.166198
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.143071
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:Starting generation: 49
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.160303
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:Starting generation: 50
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.131520
INFO:root:partial fitness = 0.133872
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.133141
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:Starting generation: 51
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.140522
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.131520
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.131520
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.109588
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.110432
INFO:root:Starting generation: 52
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.151775
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.110432
INFO:root:partial fitness = 0.131520
INFO:root:partial fitness = 0.109588
INFO:root:Starting generation: 53
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.131520
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.105318
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.109588
INFO:root:partial fitness = 0.105318
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.109588
INFO:root:partial fitness = 0.125107
INFO:root:partial fitness = 0.117831
INFO:root:partial fitness = 0.109588
INFO:root:partial fitness = 0.109588
INFO:root:partial fitness = 0.104426
INFO:root:partial fitness = 0.104426
